"sha256"," sha1"," md5"," dex_date"," apk_size"," pkg_name"," vercode"," vt_detection"," vt_scan_date"," dex_size"," added"," markets"
"7429FF1DAF00BB8809C1F494357BCA4FC80C404BFC237F53905EA35D028AC119","AB210472132FCAAE1876D0E3B023710271ADE957","B54AE0B5776409DECFA1BD84DD57B102","1981-01-01 01:01:02","10520580","net.banqueatlantique.mbanking","58","0","2022-01-23 11:29:04","5421452","2021-12-24 16:22:53.3928","play.google.com'"
"76FD731FE7E80A2E0A703BA776AE7609F1594B989C201E7A23027783C58D7E6A","3A4A0D98DE59B2C44EA159590AA6A9E73E06D114","2F3DB3E10EBD8C3669E2AC6B3641C451","1980-01-01 00:00:00","47063272","net.banqueatlantique.mbanking","31","0","2022-01-22 17:38:11","4407716","2020-10-23 17:39:34.158461","play.google.com'"
"80165FF63C63D7EBE0531FB4EB3A6CB52DAF469ABAF45470620CE4D09C32ABAD","651B7B536B632A130362DFC8C858030FAFD365F5","FB6542C16E605A210FC1605F4BB7A62A","1980-01-01 00:00:00","47067294","net.banqueatlantique.mbanking","37","0","2020-11-24 07:11:09","4415300","2020-11-08 13:05:05.614219","play.google.com'"
"924476C9CFCEC49B3AA1FA121FC8B6465D7F640254F9B8A28B453344D9832609","B759AEA508EB379C3E78C01C97EBEC1A94E294D4","340D1EB4541A93B5E4331534DDCF725E","1980-01-01 00:00:00","5668550","net.banqueatlantique.mbanking","42","0","2021-02-27 10:56:47","4415300","2021-01-28 03:17:39.768024","play.google.com'"
"93C3688C6AA39BB626969FC247B1E6DC93813FEAADDABE7887DAFA7BEC8448B4","CCB82A8E09707951A5F56DE15B49BB0DEB00F3D5","FC3994B25B0D76C63F7DF8AA7EF906E1","1981-01-01 01:01:02","5668550","net.banqueatlantique.mbanking","43","0","2021-07-19 08:42:58","4415300","2021-06-18 21:23:18.369217","play.google.com'"
"9FD863113685EEF695822C9FDB46B574234C65D3664FB87500F500C9CA8E8A6F","033E6FA67B0E83AF9F70AE06EA1F6C372430A1AB","B610313AD22FEBCFCA303B05D2AA43A3","1980-01-01 00:00:00","17494425","net.banqueatlantique.mbanking","6","0","2019-03-08 17:08:12","3656868","2019-01-19 10:43:52.223322","play.google.com'"
"BDD3314ABBD709073947C2BCB740858F95242A9724E98A91D9BBDE79FBCD76A7","11CBCEB4BC16DB4033D1AE37EA19FFE69EC16B49","0B8B4398E7E3BCC8CF6D170E77056734","1980-01-01 00:00:00","5461398","net.banqueatlantique.mbanking","28","0","2020-07-07 07:05:18","4259812","2020-06-02 16:09:55.786993","play.google.com'"
"F22B345BF7419ECC48B73243BA29466158E93B43115208A4B2E7B2CC1C71EC1C","EC22922E537EF9819E24B772E67269A49DA04105","EDEE27D35BFA79616C44B10BB610892C","1981-01-01 01:01:02","5709584","net.banqueatlantique.mbanking","48","0","2021-10-16 09:52:28","4471320","2021-09-16 15:46:54.63159","play.google.com'"
"F4D1C7DBE80C1AE51B29CF8D780EABADD1BD072BB721255FDB1C7E7FBDF4F0C6","237DEAE8B4E4A76F83B094307AA6E9ED0A574C9F","6FCEDCF98892E75D410D302E4A59398C","1980-01-01 00:00:00","5444923","net.banqueatlantique.mbanking","27","0","2019-12-12 19:27:51","4259812","2019-12-16 06:48:17.842531","play.google.com'"
"F908425AB73A14C4B9955B2EA082338ED0F4EAF22C2D6BA3B58F0CDC92C7F7EB","AAC28B1A4AFDFDC1527184495C20DECD929ED43A","DE95E33D13733619ED5EB570CE6A7C28","1980-01-01 00:00:00","18121125","net.banqueatlantique.mbanking","11","0","2019-03-19 11:40:36","3656868","2019-03-04 01:00:11.057571","play.google.com'"
"73B736A3B246E6B81F3D89EDBF015FCC9589CC66CE6339E9E837A849447EECFB","ABF8BF596A2D096EC72CFDDBFC7D9B0E3CBEB9C0","622CD5C2891D57D99EC30C399DE9FD97","1980-01-01 00:00:00","60442388","com.mediasoft.bagri","1","0","2022-01-10 11:23:05","10700592","2020-06-08 14:47:52.862601","play.google.com'"
"773D0C54AC89551FCA0300D8B2B02749456C6B7B364578484B54D2FA696E99AE","0A6CB070E4D4046F0A185F04DC1BD1F4646ACAF8","D54F94FAB78A20FC8FAE497CFB46F215","1980-01-01 00:00:00","60799203","com.mediasoft.bagri","3","0","2022-01-13 14:45:17","10659952","2020-07-04 08:58:55.529528","play.google.com'"
"1E06E3798C70F6F763F346270C0F3DEEADEA116ED26E0762B60CA7FB0B504D0E","F09FE01EE48C6582534E76205958AE66976FF1B6","F23B2F3ED0E70069B2617AED814711A5","1981-01-01 01:01:02","5911918","gw.bao.mobile","94","0","2021-10-14 08:37:25","5556464","2021-09-14 12:57:52.103774","play.google.com'"
"3D1B1B3671DFA673AA7656ABF93C42C65742DBD7CB07A3BA9631084215F74C41","7B49F1329DEBADB9A585689D4A9565FE095B6AF4","5D2D61B1A39FE7EC6FD141C5415C40EB","1980-01-01 00:00:00","5911918","gw.bao.mobile","81","0","2021-04-03 12:55:57","5555848","2021-03-04 21:54:22.020857","play.google.com'"
"E5BD78C7E974AB77CE8BEBDA9C7AB7521C875518A6F16002B064668A93ABBDAE","759E16C18314E313B063F200A46E00F49FE73518","5AA8AC510B878CAC9078F828BD09EB98","1980-01-01 00:00:00","5911918","gw.bao.mobile","92","0","2021-05-09 07:00:45","5556368","2021-04-09 04:32:01.123174","play.google.com'"
"0BC7B8782674821F44DEB7B24D273F0AC456F61AF6F4F8ECACF95595242C7B7C","87C85C0F25BC70D1661B2B6E387B9A4087633E31","FE473566A15054B56976E21F18E36683","1981-01-01 01:01:02","1331070","ci.net.bda.mobile","60414","0","2022-12-08 05:49:58","2217808","2022-11-08 04:37:38.441189","play.google.com'"
"87A9C39197C9A4694E41AD820355B1835C2733C9F529DAFAC3C8C99444BEF8A8","63BAA6F3213F761C3DEC4CDE0666E1B3E9BF60B1","BCE0E068605EF209536C206AD4BE8DC8","1981-01-01 01:01:02","1347411","sn.bdkmobile.www","60412","0","2022-07-04 09:35:22","2217788","2022-06-03 22:25:29.997984","play.google.com'"
"67AD77E90949D854133D5DDCECFEB4A3D88549DD7E0F569009920FC3358B6C26","9D7DF3FA796DFCC913BD976535110A9BB701ECA3","7FB1BD102A501769EEDA1413DBB5903E","1981-01-01 01:01:02","12001861","com.mediasoft.bdmsenegal","4","0","2022-11-24 08:03:46","11271892","2022-10-25 18:25:00.363722","play.google.com'"
"A47971FCCE61714FD218DE3374F28F80B9F3851E84A9F8F2CB95A4721C9EE0F2","09CBEF228FB21BA37F0954DDF6831EA6059F966B","46A295D5BF5F7F0B5B4011ED94C82522","1981-01-01 01:01:02","12042674","com.mediasoft.bdmsenegal","3","0","2022-11-01 08:23:37","11269908","2022-10-01 02:17:08.253586","play.google.com'"
"0010692FAD902436C1BA683F270845852DAF3487DDF0B64BD50AB02CBD821BDD","99A17B2E128EAB2D61C0EF990D6E8EDE9E49F396","DBCBADE0E62161DE65EBD6EB65979F69","1980-01-01 00:00:00","71540738","com.mediasoft.bdm","21","0","2022-06-10 07:43:51","11058164","2022-05-11 18:31:50.22636","play.google.com'"
"611E7B322F743B33FE9D97378B50686E57E2BB8DF269DA592EAA3CFFD1C4D942","ED3A1B766F576117298416E105B8BAF82B3DCCDC","0705801389EFE2CC8DBBD1CF6751D852","1980-01-01 00:00:00","15158836","com.mediasoft.bdm","13","0","2019-06-26 10:49:07","8731820","2019-05-25 01:38:57.261844","play.google.com'"
"623BFADA31E98130D3FB39DB7EE1CB62F0CF3744B58C4E1DAA084923382CA005","E60FBFFA3F94728741377682E46236944DB5D9D8","56693568E8F11D447721DB0D70C816DC","1980-01-01 00:00:00","15582899","com.mediasoft.bdm","9","0","2018-09-26 08:21:37","8237968","2018-08-15 03:59:39.890118","play.google.com'"
"67AD77E90949D854133D5DDCECFEB4A3D88549DD7E0F569009920FC3358B6C26","9D7DF3FA796DFCC913BD976535110A9BB701ECA3","7FB1BD102A501769EEDA1413DBB5903E","1981-01-01 01:01:02","12001861","com.mediasoft.bdmsenegal","4","0","2022-11-24 08:03:46","11271892","2022-10-25 18:25:00.363722","play.google.com'"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","B7B7DDB6C6439552FE84FB96A2317AFDE2387D55","A0A64F4A5BA0D7341C824A8D6093AEC0","1980-01-01 00:00:00","71540937","com.mediasoft.bdm","22","0","2022-06-17 06:32:23","11058164","2022-05-18 22:46:49.503548","play.google.com'"
"9996ADBACBAC9CB465538DB341C2BB01D1F2E439987F68B387AD8A647E85D043","9D0CC666AF27F213E6397924C98791B6E8D3DC0E","A4649C54689259A6FB7698AF18659093","1980-01-01 00:00:00","74282764","com.mediasoft.bdm","19","0","2022-02-17 08:00:02","10717384","2021-09-02 13:51:32.854073","play.google.com'"
"A47971FCCE61714FD218DE3374F28F80B9F3851E84A9F8F2CB95A4721C9EE0F2","09CBEF228FB21BA37F0954DDF6831EA6059F966B","46A295D5BF5F7F0B5B4011ED94C82522","1981-01-01 01:01:02","12042674","com.mediasoft.bdmsenegal","3","0","2022-11-01 08:23:37","11269908","2022-10-01 02:17:08.253586","play.google.com'"
"B5289253D93C8862220E56F3A56CC24D75B270BB32F084F9ED5382210A5FD372","0F321E874404F4BED0663783C0C6531C1EE485C2","13C8CFCCFB706CFB26F3FEFBFC03CAEE","1980-01-01 00:00:00","15633162","com.mediasoft.bdm","10","0","2019-03-13 12:24:02","8243764","2019-02-01 06:12:52.656693","play.google.com'"
"CB91A169B3804D544EDAC517D618D01A1E1048AAEE32BBB0167234C89AD24C49","49F6D87DDA057C2529D7A92890EEEF8E76934C88","7390BAE9A9EA848865194338322D8D60","1980-01-01 00:00:00","57552464","com.mediasoft.bdm","16","0","2022-02-02 14:03:41","8813652","2021-03-09 20:27:26.311427","play.google.com'"
"D806B132B3A3A509B2C4012400D9FBE90A5EBBA54DA1086196BDE629513C7CBB","5C6489BF23011F1587730337D0C3EDCEF2C09917","B9C130B31D2206534466008BDC5B1338","1980-01-01 00:00:00","74282017","com.mediasoft.bdm","17","0","2022-02-13 12:03:30","10713900","2021-08-14 08:43:26.902013","play.google.com'"
"DBA44E04C017779FBF1D790650FB58843A9C371C0A6F581CD2DFCD8E7B47CB28","5FFAC1F4881B295604748810A90CCC00F802F727","061F88A1485D9AF2BCFEDF7079D0F27C","1980-01-01 00:00:00","75901023","com.mediasoft.bdm","20","0","2022-05-07 10:12:51","11058016","2022-04-07 03:06:33.658825","play.google.com'"
"F10FFEEACE95672BE839FAAF8C0E8590534BC7C91767750397C26E1BAEE51616","429C18C2F33360A5DC2381C94A3B9717093FC6E0","B036EFD1325827645F3E97B87A2681A3","1980-01-01 00:00:00","43450944","com.mediasoft.bdm","14","0","2021-12-24 18:14:25","9638244","2019-08-05 10:55:11.285081","play.google.com'"
"6DEE4F20BF5989FC1BB979364FEC2417F61E7866D727BB506C3B21C2E5C561F1","517D557E40C20A24F8EBB10ACE4C70F76417E271","09EE2ABB3AF798C85882005502EE4A5F","1981-01-01 01:01:02","2039875","com.bduci.mobile","221000","0","2023-01-09 10:50:50","4260620","2022-12-10 04:06:19.524811","play.google.com'"
"7C611ADB9FBA6B2EADEBBFBC9A5794297CA1318F6177A0A2A096ED92F4B9B069","B5CC105A3EFA084E3BA979199BC14373AABB65DF","C28A1C8B038D4487AB6CD86987949D03","1980-01-01 00:00:00","686425","com.bduci.mobile","10000","0","2022-07-15 07:02:37","145276","2022-06-15 10:12:12.002971","play.google.com'"
"41086BA5639ABC247A7F0B5E320B2942E73BC4E973C84E8950AB0F594B3AC5CB","2854E09A2E715B4E840061A502803ABD9F35B83F","240792079124F60F994EA52619338B01","1980-01-01 00:00:00","7719250","com.bfi.digital.prod","10","0","2020-06-17 13:33:22","7701688","2020-05-18 08:47:58.190552","play.google.com'"
"7BE34041C547485D6D0AE43579ADD04856067B89205292BD6A46198161873706","EC37F865766945E410F766228FE802EBBD409BAD","831891340E59D213152A1F5AC13D95B5","1980-01-01 00:00:00","7806329","com.bfi.digital.prod","12","1","2021-01-02 13:01:09","7644868","2020-12-03 23:04:57.211946","play.google.com'"
"10CEC4003BDEC600E951964AA8297763500E9CF6906D29D130D565A08A12E0A7","7E2479783CC9414778D96B761487CA2C1A3DBD99","74209137C0A85B878383FBA95049079E","1980-01-01 00:00:00","41694899","com.mediasoft.bhci","15","0","2022-05-24 09:01:13","11853280","2022-04-24 13:26:28.796003","play.google.com'"
"2E300F70EE09D7D6FE99F62C13E8A3E6303A69DA51D9756B1CFDE8414E9507DC","F71E97694F4CB28B8525F8D2D434F8682C683EAD","E15259A8743B12B76472E419BC8A3D7B","1980-01-01 00:00:00","77505377","com.mediasoft.bhci","14","0","2022-02-16 10:53:49","7857424","2021-09-29 06:58:33.477326","play.google.com'"
"5CEBDBC867A7A764FFFCE146041805E570A7BCF811CBD4CDC3BDB0FEF0EEC5E5","7C2C1D45B656CA4CEF160C5AFB7A4DCA71EA5E1B","1B30F03D1C3DB7065B1F2F4992BE30BD","1980-01-01 00:00:00","18120951","com.mediasoft.bhci","7","0","2019-06-27 19:50:13","9803852","2019-05-27 11:26:03.087066","play.google.com'"
"A5C1177C6CA66E3979B457F2E900D023E64BE29D9357AEA7B1EEA26727D932C8","CE55098D731A80AF5713B5C2361C73672E935A25","5B752EEC6CC0B663E2D1F29B23FDDD4B","1980-01-01 00:00:00","18141437","com.mediasoft.bhci","8","0","2019-09-12 02:10:41","9799460","2019-08-11 20:18:04.085092","play.google.com'"
"3AFE8DA5551D399DFB9136B9CB8677F0ECBCB6DFBFD0D242EFA90FC71506FD08","DD10BC1F05BB5265EC1BAFAC1266CA53BB219272","19469F51724BA5CFECFB5E03FCF4BE44","1981-01-01 01:01:02","7292593","com.bhn.digital.niger","4","0","2022-10-25 08:57:22","7547856","2022-09-13 22:44:30.056069","play.google.com'"
"9EC054B3CD192DA584572D1294613C6C77BD23D1646CEB542A5086C8F324ACD1","FF7F7E4C9710EEABD8352E75F5F967472CBB2A5C","24C08F2BACDFFB7813F8AEF0ACAC1FC8","1981-01-01 01:01:02","7141709","com.bhn.digital.niger","2","0","2022-09-27 18:12:27","7944540","2022-07-23 16:33:25.712844","play.google.com'"
"9D9A6D6F7B58BA12388D6E88ED8D4B60193A5B194B9199DC10A8CF6798919C27","CF8FBDCB8BD7E2A554E0F3E5783BD0A40E93A406","1A8267D71AC483E206AE8FE2037C10CD","1980-01-01 00:00:00","2164641","com.adria.biat.entreprises","1","0","2018-09-05 20:20:44","2010208","2018-09-09 16:24:08.529629","play.google.com'"
"9DDB7BEFD2E039789C749DF7EC31A55CE2533A4BFC6887E374CF011A5E583ED2","A073B2AFFC7641411DDD2869916433CB43DDFBE5","F82FD005C0DD884090E1FFE54DA979F8","1980-01-01 00:00:00","5388080","com.adria.biat.entreprises","3","0","2021-09-29 08:31:34","3227256","2021-08-30 14:01:10.347071","play.google.com'"
"03365E8EDB2D54CE6E9CE4AAECDCDD099B8DBCE5F385A8DFDB03DFD3D6BC7AA3","0F27DE9348362681CF762A81A9360818B7D75583","D11EA149C981149343148F0ED5285D38","1981-01-01 01:01:02","10434564","net.bianiger.mbanking","2","0","2022-10-03 10:53:53","5421304","2022-08-01 20:07:43.091363","play.google.com'"
"C2C55B5764EE02AB37281DF4106054015A10EF5E889B03691325D5F706C9F9A0","9AD89FA83D54654C8E8EF74B2421887F3AD3C589","C156790AEA7E13DFE68DCC81DCEE0DFD","1981-01-01 01:01:02","10434564","net.bianiger.mbanking","1","0","2022-09-27 09:33:31","5420464","2022-07-21 05:16:23.44136","play.google.com'"
"42655DE38F8088A316C78A1F435F295235A4F526FB65585D8344336137BC22F7","3DDBB3D04A9C35FB66DDB5B8AA1B5B428B41A671","182E78E8AE8DD87A5DB8781F6C2F1773","1980-01-01 00:00:00","19377571","com.dsira.biciab","4","0","2018-09-05 07:18:43","2674464","2018-07-28 01:10:57.037701","play.google.com'"
"95D70C65269E0250AE691FD3A78CBBC3857035822205C39A7B32B3F59EE814B1","90604400B3467D6520ACC7529FCBA8C87A49DC46","43FEE9558CFBDE3DD17D812843E4FAA1","2015-12-10 14:28:14","2035348","com.dsira.biciab","1","0","2016-04-11 16:44:03","3397896","2016-04-24 04:52:08.739483","play.google.com'"
"BB6F1F29A0134F0C10EA802FB9621D82A0DF045F0A44118F1F48973B156EEB33","31EA65DEE0DF36FCB6E9F7D40558922309D2DB5A","50A6C6A6B68C5F83008AE9968E3F3A37","2017-05-17 10:06:16","9741105","com.dsira.BICICI_Mobile","4","0","2018-10-21 21:25:24","3475392","2018-09-21 17:14:47.153107","play.google.com'"
"2F2D23001C24092754D12898AF3DCEC0876FAE60E3BD8ADE81724D218952ED84","98281C646DED4085F6F1F3B1C8895043CFC10201","85063DF5550FCD9E46B270D63F4F9158","1980-01-01 00:00:00","9105605","com.dsira.bicis","9","0","2018-03-24 15:41:34","2266064","2018-07-05 19:03:24.805284","play.google.com'"
"73922BE1A02D950D72936D07FB0D09F3FFFFB4B76D219019CE2E5A0762CBB2A2","C8EDCB18966F44668DC25D83749513B38A6F7321","690DC6AA7C664D0400D4E9DF777E7D1C","2015-12-14 08:51:14","1901265","com.dsira.bicis","1","0","2016-03-28 22:42:30","3397840","2016-03-28 16:27:59.060836","play.google.com'"
"3575D2FB434ACB31DEE792CE5966B6E3E8698A42C9C55C23E8BB2E94C0671624","88224B1B16B19BCEB92A1D81F0623A9DF6A71479","C97E9675BB97FA804D30851CC150568D","1980-01-01 00:00:00","9701548","com.bimao.digital.senegal","4","0","2020-08-04 13:07:35","7811640","2020-06-29 18:49:09.220925","play.google.com'"
"03179908FDEA24A6099346BFD46E1BCB37AE17844F872119B35E82E811015ED0","F2AECD7C4ED153A3DA18DEDAEE006B82755440DC","7B46D801361E09F9855E864171E8A3E2","1980-01-01 00:00:00","57311035","com.mediasoft.bmskibaru","27","0","2022-01-14 17:14:43","9962692","2020-07-21 11:51:01.694663","play.google.com'"
"149742EA732CC1DC46F1A809D706F5FA80BEA6787D4B08709C70AB2A5AA7A622","3FFB32DE819055E2FFED3AEEB0E4C5F1FB05A6DC","A8219652EEC42F9FC27C9CC7EBFD488A","1980-01-01 00:00:00","58335789","com.mediasoft.bmskibaru","28","0","2022-02-16 10:53:47","10548256","2021-09-29 06:58:08.838138","play.google.com'"
"35174EF30E032A1DD1C77DDF62438602F3A7ED766E1274A9533E9B15869C9B9D","552D5537F818446DA0898A471D401329521F27E4","6DA6CE3DFDEEACEE5EABE7563D4772AC","1980-01-01 00:00:00","55412113","com.mediasoft.bmskibaru","24","0","2022-01-03 13:25:33","7792332","2020-04-11 11:26:57.348547","play.google.com'"
"3928B58FAE6E53BF6251528B12F440031FBE5E44DC559E47DC867929C41900F1","984D89C6CA0FBC4CBB0F43DD0361A403EB0ED3D2","D3C69CBD53850853A93C6CCEE60515E5","1980-01-01 00:00:00","57310633","com.mediasoft.bmskibaru","26","0","2022-01-14 14:01:15","9961772","2020-07-15 04:10:13.364744","play.google.com'"
